,perturbation,E2F_target_genes,DNA_damage_response,MAPK_pathway,PI3K_AKT_pathway,n_genes,KO_MYC,KO_TP53,HIGH_CDKN1A,KO_BRCA1,KO_KRAS,KO_PTEN,_scvi_batch,_scvi_labels,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31
742,PTEN,0.9201941425481872,0.1106091062454578,0.9474169043513374,0.7334596430687661,309.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,KRAS,0.8292986450828148,0.5075329265563535,0.5942303136330634,0.687523931697823,303.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,MYC,0.2346185834351384,0.1393667199423476,0.0498807707471665,0.6021402005567157,335.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,MYC,0.0748662617829911,0.6857264254962604,0.5673208275607565,0.7529676127533768,307.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,PTEN,0.7248093362588485,0.4889080311930693,0.8674329480091331,0.9399093285618316,328.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,TP53,0.4862699303715777,0.93027883574389,0.63644255679059,0.2321305473911286,301.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,BRCA1,0.3865348236304619,0.0279411522431509,0.0878845780773056,0.8986304453281212,319.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,MYC,0.0052180416089919,0.8192741597699021,0.0704432344556531,0.1565570627518455,312.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,PTEN,0.4371281594180404,0.6801923120971425,0.086513850057591,0.0471432897381725,290.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,non-targeting,0.105947994454203,0.0247967502327116,0.8758422477195421,0.9130037049434424,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,MYC,0.9091221300832932,0.9111701336708572,0.3720246473960504,0.248578824252301,289.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,PTEN,0.8799405196438376,0.92566302811302,0.3990078569311411,0.3289835898156257,319.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,non-targeting,0.6108358902166791,0.3535912377756013,0.8999331314749773,0.3975383852420673,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,PTEN,0.7724406402392915,0.7107010109279549,0.6533055828324389,0.1008461055781742,324.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,KRAS,0.7823123182158355,0.6287331020589046,0.8301386220404875,0.2076531121052367,323.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,TP53,0.5834296840037984,0.3347953635723847,0.6301386511530237,0.0068797340831864,314.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,MYC,0.4778196221450789,0.767641119828974,0.3055381661198073,0.0820701948160146,333.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,non-targeting,0.7512917679063473,0.3574435623609779,0.9246606919124092,0.3984356164052869,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,MYC,0.4166216075620697,0.5639666395550155,0.5248228213245248,0.4184120321048942,328.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,KRAS,0.0038827795865973,0.2993611106056505,0.7564687421996024,0.1902170469755086,312.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,BRCA1,0.6916803882307158,0.9237569259043416,0.8762508296542352,0.6277195331512953,317.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,MYC,0.583119851513787,0.3027692302035433,0.1782554386535073,0.578452685298994,310.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,TP53,0.2103197672862875,0.629186866296328,0.8918927946229032,0.026444830769046,295.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,PTEN,0.5716254634374666,0.4612407701870602,0.5604772168694234,0.7100057854132755,311.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,TP53,0.0976734279350434,0.5683775908087609,0.1416628190563911,0.587682934549848,330.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,MYC,0.5938168500173576,0.6112957510144449,0.3911478100696263,0.9619107747190832,308.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,MYC,0.0907481329605276,0.4234974659294657,0.3162097858592667,0.0491695972156123,334.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,TP53,0.6624747990364641,0.4605244614820348,0.4099608972300712,0.166692973854776,319.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,MYC,0.5426143073385787,0.5738731261323549,0.5783160621776671,0.587058353605661,315.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,KRAS,0.1069794933546852,0.5939391411134247,0.4598944621138339,0.0566066943954811,308.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,TP53,0.0571888828895866,0.2444034741463634,0.5619967622433435,0.7987558793041825,315.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,KRAS,0.8299948119785207,0.6779016234072357,0.5756717706501163,0.1029355614307736,300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,PTEN,0.7983294654514966,0.6694548701037251,0.143583647783987,0.3581487628260353,331.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,BRCA1,0.6574379242133218,0.1352270201217638,0.8416869738661698,0.3204979657030921,335.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,MYC,0.8285389445763834,0.0054672378303176,0.835332724329174,0.7947234423612342,313.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,MYC,0.1947705180402305,0.6662874299245881,0.1877661934038925,0.4713537559597273,301.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,PTEN,0.0465623946136422,0.7404284300288049,0.5829201670801564,0.8879603531344777,333.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,MYC,0.7887230793470625,0.6622921613568468,0.175851556519754,0.3026689504012605,308.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,MYC,0.743054279375205,0.1235055518103933,0.6713720546057205,0.4386727501008409,311.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,BRCA1,0.1448812391425641,0.2515166740179684,0.9257210909388331,0.0242180347833936,313.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,MYC,0.8297646774114844,0.4870626581619617,0.3213442104417254,0.3492737413990275,330.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,TP53,0.4488862551365495,0.8608629657547012,0.183903107221328,0.3220742639780055,309.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,non-targeting,0.1339939819915968,0.4838501713682114,0.2394085042287767,0.9146548377619907,314.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,PTEN,0.8111869402162075,0.7037611215890733,0.9839912553285513,0.9052822203657126,304.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,TP53,0.0150028897560657,0.8688356931385415,0.517252920246434,0.6514783093444091,308.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,non-targeting,0.3724542698575528,0.4577755748493294,0.2070868444687856,0.997204092570598,318.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,TP53,0.5725802990950772,0.101161901281117,0.9477159616418368,0.0831359812975203,323.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,KRAS,0.5349276189201856,0.4151279535613268,6.32581864815629e-05,0.0345417298378681,305.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,KRAS,0.6848059145911524,0.0358782971259068,0.7994895146936275,0.4036451690242557,308.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,TP53,0.7433543897189114,0.952247323297748,0.5946058033080975,0.7070624674469255,306.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,TP53,0.2664092054094277,0.804131188546063,0.6571669315806825,0.4777434792762189,313.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,MYC,0.4549498021696749,0.9401064833553672,0.5256435006489162,0.8260074507776861,298.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,non-targeting,0.517389533035521,0.9001265835047356,0.7613378682015951,0.6740748516432125,317.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,BRCA1,0.9678750568282908,0.1694456947097752,0.7899155439939427,0.7463663054909069,315.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,PTEN,0.5643872750714019,0.5404041387902639,0.7752137146032548,0.0782731047011831,331.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,TP53,0.7826855526959018,0.58521561031083,0.3945978372788697,0.985304409587582,318.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,non-targeting,0.9097675456614384,0.858937974174397,0.2692347223053563,0.8915067650515972,308.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,non-targeting,0.9508307104514884,0.4196178030917221,0.9556154364767168,0.2644525266480615,310.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,PTEN,0.5731822658852145,0.3522032288914386,0.8822894190223366,0.5304562741440013,329.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,TP53,0.0342936672390061,0.5608145776079608,0.8372794713032106,0.675853900869345,324.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,non-targeting,0.9171211780141536,0.1814198274832394,0.4049678009021585,0.9034629291133376,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,KRAS,0.4346309150941285,0.0740440118122471,0.3329179276978297,0.4198530646309367,336.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,KRAS,0.0495120065558277,0.1446697577117461,0.315688612982865,0.4215474083195681,301.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,BRCA1,0.331044466521877,0.3282850774433418,0.2933208525824207,0.7103676076485127,328.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,MYC,0.0505455436817212,0.3161231797536865,0.0535709706503434,0.134276231532629,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,non-targeting,0.3329373642605667,0.5755124137883347,0.8785259934435881,0.222396880915182,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,BRCA1,0.3937428999593785,0.8621771933435372,0.0721208103404563,0.1503749713161659,308.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,MYC,0.9290431907837646,0.2714483680493773,0.1857840936903356,0.5558153928702789,294.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,MYC,0.6361487220557176,0.5637886993407912,0.0123899410792575,0.364544879738277,322.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,TP53,0.3696855064917395,0.4464194979258431,0.4476442625281641,0.906575157378792,317.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,MYC,0.1958202806162078,0.6475012136386509,0.7323063183847478,0.1336335106985255,324.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,TP53,0.3379314103717216,0.0523424942872605,0.3386942307689373,0.8660132682335362,321.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,BRCA1,0.8854439474316368,0.167622445500991,0.346832193146024,0.6919993528485764,323.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,BRCA1,0.8649818112127973,0.7082755561964075,0.7352232103785376,0.8641073899733805,316.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,non-targeting,0.558620397252891,0.7243979734988368,0.2259943252334952,0.7065675944357175,311.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,MYC,0.2086456926062786,0.9535542998378226,0.8747876155947479,0.5489073041089747,311.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,non-targeting,0.4944456859445909,0.9780257568336136,0.7244721988621335,0.2494046914981237,317.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,KRAS,0.5960801805372471,0.1044262644537722,0.1783246130761101,0.4943881995277178,305.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,BRCA1,0.2160904044299153,0.0635440641074983,0.3009760013189049,0.3948662142236284,330.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,KRAS,0.5492055005187704,0.6331187779429864,0.915999172078265,0.6607011195000241,327.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,KRAS,0.3789106978013022,0.9102732343155472,0.6929506060444888,0.6282984227158751,298.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,MYC,0.4446964143892838,0.0450262331784245,0.997863395778286,0.7232724191907793,302.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,KRAS,0.0658085995078239,0.102237065397129,0.3374206799592203,0.3597705466160753,295.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,BRCA1,0.1306287440916351,0.0602470209886824,0.8816543623658459,0.737500680294882,322.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,non-targeting,0.9579048002606604,0.3109150463327055,0.4388914408830878,0.0308380905614652,312.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,MYC,0.6382259863606922,0.0034246684465827,0.7067525437104798,0.8809672473239334,315.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,MYC,0.7121831205601689,0.7376516465623335,0.9777030088555314,0.3795618010699038,311.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,BRCA1,0.7272676912933461,0.6908458755290579,0.8382928210993479,0.8157721544674106,303.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,PTEN,0.4128252523713942,0.7599525805591862,0.3692411771506665,0.3707228264209964,312.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,non-targeting,0.3003645098751356,0.2145795871406417,0.8651725458703354,0.0116915428960417,306.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,BRCA1,0.5984886459670768,0.240614828968104,0.5379350079342057,0.9941155889188148,312.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,KRAS,0.977526649156391,0.3005735351594648,0.1586519432749666,0.4819573057918833,302.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,PTEN,0.5454467138458394,0.9073696354583346,0.0127306159536458,0.2193424260140558,308.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,BRCA1,0.1618924588608952,0.7910532879213849,0.9753877424350718,0.5257895827105877,303.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,TP53,0.2234269537576703,0.0977169273242622,0.5117395686110313,0.2657269299754052,323.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,KRAS,0.3029274577824252,0.8800428414785358,0.8443673068915866,0.5848371303174432,350.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,PTEN,0.3890291821884212,0.6961857019147742,0.4188707315169265,0.351946758940213,321.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,PTEN,0.8659317331382681,0.2528953879288184,0.4313526114280059,0.1856900800679201,322.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,non-targeting,0.9439716998507596,0.6607606903624519,0.5367415187106207,0.0030738806422412,325.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,KRAS,0.9719241579769392,0.9158644910844564,0.8096314672926486,0.012473348816731,316.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,MYC,0.0572384482191573,0.277000417021691,0.6582955242953643,0.1166495349474371,330.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,TP53,0.517542905443691,0.5551688961803403,0.1524849457630033,0.3800922629593362,315.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,TP53,0.6534047242500624,0.3703159258460227,0.5519823568241362,0.8029749646780696,318.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,non-targeting,0.0010071250677149,0.0740771072610815,0.9009055459813082,0.942068600144362,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,non-targeting,0.0329818708301623,0.8505652567277855,0.5955461721621521,0.6871939631004758,318.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,BRCA1,0.049457546501107,0.9771315682944052,0.4805342076480873,0.3415687801522661,302.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,BRCA1,0.8675348736619266,0.3331424588568961,0.125823678104275,0.8732983503443001,323.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,KRAS,0.984821313328857,0.2174726780425481,0.859662572442094,0.9173999805500496,340.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,PTEN,0.0631177950707717,0.8174325887910868,0.6567294653452704,0.7986854785966031,314.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,TP53,0.1202613221661755,0.4866490078896808,0.8258231132555088,0.2108987798818958,321.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,MYC,0.7625475323748326,0.573112175635947,0.6326606297803681,0.9472168848261008,307.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,PTEN,0.945514355923584,0.4799437028876305,0.938199783242266,0.346937414182585,324.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,TP53,0.5076759350933844,0.6429143619624532,0.4099937430100531,0.5890281764621106,320.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,MYC,0.1734430813200211,0.0868544356745176,0.6735682026063043,0.9632947009687396,314.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,BRCA1,0.726865738585632,0.0677423064001812,0.1372933962218687,0.3930851362306277,323.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,PTEN,0.7822960989160062,0.1950404147971637,0.1362688649845022,0.7453630980460237,320.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,PTEN,0.6131766957288859,0.7733285555131131,0.0917643205177701,0.0021713346851304,325.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,KRAS,0.0118691277338159,0.6565380093301207,0.708292549519299,0.5275710642790764,311.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,TP53,0.7948385096296726,0.8661922753253276,0.958790612304119,0.3427889439152181,324.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,non-targeting,0.9454834992993724,0.0828879282343723,0.2709114665621985,0.9859025627959396,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,BRCA1,0.0618447338704208,0.1818405221065003,0.1726472805075173,0.9972675047049472,316.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,PTEN,0.4224231804698081,0.6256695256395887,0.9958253233173906,0.0396590827057014,315.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,TP53,0.7587169005138316,0.6032729583035963,0.1881396024908341,0.1029582082078085,313.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,PTEN,0.5123523971526428,0.1620343247501,0.8093293930006233,0.66042967252227,329.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
