,perturbation,E2F_target_genes,DNA_damage_response,MAPK_pathway,PI3K_AKT_pathway,n_genes,KO_MYC,KO_TP53,HIGH_CDKN1A,KO_BRCA1,KO_KRAS,KO_PTEN,_scvi_batch,_scvi_labels,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,score_E2F_targets,score_p53_targets,score_DNA_damage,score_MAPK_ERK,score_PI3K_AKT
94,,,,,,,,,,,,,,,-0.01870805,0.39431697,0.8667904,0.10765198,1.2226303,0.21700227,0.0068329424,-0.41062614,0.26714513,0.10282532,0.06544933,0.09787977,-0.5265103,0.27722552,0.13623215,0.042279616,0.08694803,-0.096444055,0.3964403,0.20726217,-0.14702815,0.15575121,0.55802053,0.59929883,-0.0047340654,-0.5123872,0.07886185,0.060322758,0.3667729,-0.059048474,-0.5783724,-0.31596443,-0.368771485929136,-1.0128720905469812,-0.5113415400187176,0.46043538032694076,-0.3530418123517718
95,,,,,,,,,,,,,,,0.27441052,-0.9033423,-0.3317298,0.42457852,0.44046038,-0.31529674,-0.2816606,0.023804635,0.8237203,0.007909775,-0.25085956,0.5534544,-0.30086237,0.35697484,0.3702355,0.28624868,-0.19497529,-0.29932356,-0.4216887,0.039483882,-0.38913974,-0.25600004,-0.15502574,-0.2438043,-0.5020621,1.3079075,-0.45586142,0.19887568,-0.20285988,-1.31525,-0.8749617,-0.09101948,0.38781162544533054,-0.9498187148052712,0.30196287367079,-0.10718418689484288,-0.6380252701895577
96,,,,,,,,,,,,,,,-0.0504549,-0.36092582,-0.119303025,0.1850617,0.68205297,0.03644105,-0.056144737,0.36875167,-0.25404054,-0.13060264,-0.11522621,-0.25635433,0.3168008,0.19077706,-0.16343157,0.04481203,-0.17885283,0.2613527,0.29613155,-0.017583264,0.09080139,-0.022025615,0.33297825,0.2744199,-0.15598272,0.09073621,-0.35788485,-0.15152827,0.049629122,0.27072462,-0.09929653,-0.24348143,0.051434290850604025,-1.13311782401541,0.4602634853786891,0.14121008730949236,0.10168582371303025
97,,,,,,,,,,,,,,,0.03826683,0.14702089,0.18656126,-0.090753995,0.29258627,0.5389223,-0.3960175,0.5908536,0.032422934,-0.40018365,-0.27017513,0.83974504,-0.1829255,-0.43770188,0.39113003,0.13929024,0.28766638,-0.11468673,-0.35171098,0.7006153,-0.13627556,0.020153092,-0.22911648,0.67721444,0.5425105,0.10916647,0.26808333,-0.14715123,-0.26884228,0.93910396,0.018095806,-0.46105582,0.5258587166115092,-0.9052708314812703,0.48711325327555355,-0.070587521411003,0.6987236022949217
98,,,,,,,,,,,,,,,0.03653086,-0.10075757,0.081960484,-0.36029688,0.08103095,-0.014423068,0.5409615,-0.24667624,-0.20219983,0.13113889,0.15608293,-0.29561394,0.28714314,-0.19382921,-0.45004985,-0.6796505,0.5213672,-0.23551299,-0.47752392,-0.25381976,-0.026654746,0.021482876,-0.75130504,0.6461404,0.50221205,-0.08491531,0.5192524,0.063833185,-0.16582292,-0.74760795,0.09494944,0.1696347,0.19680863839608653,-1.0968983028246009,0.4547424387048793,0.029321031367525174,-0.11670009068080356
99,,,,,,,,,,,,,,,0.84879977,-0.27097794,-0.7608501,-0.5644308,-0.3214596,-0.61361253,-0.27064848,-0.081663206,0.037226718,-0.39657062,-0.15637851,0.5417016,-0.01240632,-0.4281719,0.1942926,-0.09174413,0.16658951,0.91743433,-0.43198982,0.36881328,-0.3186446,0.5250386,0.03201736,-0.036495306,0.18752325,0.17588845,0.38273355,-0.15959305,-0.8555623,0.04087722,-0.19548854,0.15855247,0.28274583463315617,-0.8374861344047214,-0.11470148651688183,-0.11286143444954089,-0.5170763288225446
100,,,,,,,,,,,,,,,0.5374574,0.5113443,0.14228119,0.630632,0.12932378,0.07524112,0.12287396,-0.40666088,0.8460242,0.47055885,0.4474929,-0.2069158,-0.4294341,-0.27226198,-0.22973831,-0.40938777,0.20463541,-0.4230281,0.394022,0.08594069,0.4983998,0.14504752,0.12662339,-0.29651618,0.06143255,0.27078164,0.55991256,0.56678915,-0.17909059,0.19306093,-0.20161831,0.7127882,-0.3761998353181062,-0.3730734203172765,0.673109704476816,0.12938625660348446,-0.4105484008789062
101,,,,,,,,,,,,,,,0.23374185,0.11925387,0.25204182,0.20390949,0.11299917,0.12242603,-0.19208257,0.23000206,0.08903322,-0.27482185,0.04771086,0.013563388,-0.07522641,-0.15947202,0.1709889,0.22387342,0.1925787,-0.13230608,0.0835301,-0.15825675,0.0092431195,0.11748564,0.18901642,-0.13148978,0.20445469,0.083002955,0.24964899,0.040412016,0.031201532,0.05078864,-0.11462594,0.17996922,-0.20002909059877738,-0.1514235620913298,1.4330074804800528,-0.06339361718360426,-0.43557682037353507
102,,,,,,,,,,,,,,,0.40546036,-0.47389612,0.091449045,0.12314305,1.0644073,-0.08567047,-0.42758045,-0.11647989,0.11996423,0.00022419356,0.11623117,0.15503125,-0.37703153,-0.09407164,0.2515138,0.48859978,-0.1032877,0.12643678,0.2549254,0.1320047,0.29648066,-0.117537595,-0.4769167,0.8137038,-0.3086554,0.049881637,-0.36919332,-0.5587026,-0.106871925,-0.55236155,-0.119754426,-0.26459706,0.2502858691745333,-0.6503501187200131,0.7226167678833009,0.4401652640484748,0.19728303636823363
103,,,,,,,,,,,,,,,0.6050219,-0.5580329,-0.06092462,0.17379296,0.34231445,0.1006912,0.127855,0.48323253,-0.081520736,-0.4539304,-0.29077658,0.5297967,0.36437508,0.006890796,0.28687856,-0.2584458,0.32430667,-0.34087574,-0.7223921,0.32158422,-0.4468367,0.047888286,-0.025417715,0.09934639,0.30735284,0.10271323,0.058762945,0.33941564,-0.37825057,-0.3319106,0.41888246,0.23934479,0.3779072019788956,0.06197925235914137,1.228627261409053,-0.18300229133443624,-0.20666089739118298
104,,,,,,,,,,,,,,,0.85987335,0.011831482,-0.5450958,-0.13886085,-0.41941023,0.06907979,-0.33462012,-0.58009005,0.12534048,0.18200865,0.09787685,-0.09420653,0.1742289,-0.54775023,-0.22183602,-0.72805846,0.8257922,-0.11335468,0.2754657,0.5152122,-0.6425003,0.29090318,0.9930886,0.08698221,0.46861345,-0.050679415,-0.35854182,0.3399881,0.096233,0.0312782,-0.4923206,-0.24053186,0.2190142172354239,0.35898315595543906,1.1792620906123408,-0.29406443250940195,-0.4234204428536552
105,,,,,,,,,,,,,,,0.09527466,0.05873755,-0.17537397,-0.18579572,0.109660044,0.093535155,-0.35851464,0.03895072,0.02730606,-0.11059104,-0.030071326,-0.10957543,-0.08604911,0.30395055,0.44359347,-0.4330446,0.30072162,0.31446353,-0.017955584,0.16937423,0.29124406,-0.20739397,0.40820396,0.3140058,0.3373187,-0.3438187,-0.41989154,-0.010506621,0.22782579,-0.055393465,-0.22573122,0.013027774,-0.2943281950774017,-0.0592216408771018,1.1597672356499569,-0.11656733167932387,-0.09032570975167409
106,,,,,,,,,,,,,,,-0.3864939,-0.39327765,0.18622817,-0.3837615,0.25485227,0.15002792,0.5885457,0.15584294,-0.009137318,-0.57505286,-0.05169171,-0.38018396,0.52967435,-0.61730725,-0.5380452,0.6380728,-0.17085189,-0.4517914,0.29518664,-0.38457233,-0.34120426,0.040168967,0.17959005,-0.06515641,-0.29052222,-0.38337082,-0.27133638,-0.0072587943,0.036060326,-0.32625175,-0.27492514,-0.6742042,0.1787787825972944,-0.023787249689516843,0.3149019594545719,0.8916536250012985,-0.46377428599766324
107,,,,,,,,,,,,,,,-0.061961204,0.035404105,0.1449739,0.033712327,0.55112827,0.26316926,0.0057929456,-0.14804117,-0.76037747,-0.35820428,0.29886445,0.10486114,0.059902515,0.20315376,0.057799116,0.18175949,-0.19426894,-0.1633364,-0.16590318,-0.30943394,0.051678445,0.0866141,0.0594042,0.42860964,0.14689524,-0.6312697,0.29045025,-0.0490832,0.039283756,-0.29857463,-0.20463312,-0.23647478,0.18990166275589537,-0.21388415461001187,1.2632216488873518,0.16367611174887808,-0.05397287096296033
108,,,,,,,,,,,,,,,0.25541335,-0.5558506,0.29433042,0.40615904,-0.17718846,0.3601359,-0.00710376,0.023878437,0.31545842,-0.22582301,-0.6898423,-0.038162638,0.047372494,-0.22517976,0.17824875,0.11905522,0.5472782,-0.9997709,-0.02591389,-0.30502653,-0.28669256,0.5696787,0.63581204,-0.25795943,0.660739,0.04687951,0.21599013,-0.2757675,-0.22363749,0.00082977116,0.30097196,-0.025015717,0.48894845468026626,-0.010822039065153888,0.5436008524011682,-0.16059614343846085,-0.23595232282366085
109,,,,,,,,,,,,,,,0.24136734,0.5535315,0.15426014,0.16455042,-0.005189538,0.11228455,-0.12067054,0.07398417,-0.29955888,-0.38252717,0.5278745,0.26060048,-0.065057464,0.19863734,-0.19164757,0.20151684,0.33348918,0.35445344,0.09957011,0.14618436,-0.52660286,-0.5341993,0.02937828,-0.23337454,-0.009567834,0.45789713,-0.181723,0.3140589,0.109328985,0.27814227,0.48690563,0.20394056,-0.07861621291549126,-0.41935574075450077,-0.15520434556183993,-0.29600316920178993,-0.21666697093418663
110,,,,,,,,,,,,,,,-0.052969687,0.25868922,0.5466222,0.18979102,0.14571401,0.59405345,0.1434591,0.16758525,0.0136512,0.052079774,0.27637145,0.19848764,0.017276192,0.18528593,0.065437496,-0.41903275,0.39832434,-0.31554,-0.0022098655,0.16532521,-0.064412184,-0.013489395,-0.47606224,0.81662494,0.016335413,-0.014070973,0.63884777,-0.09624573,0.51985747,0.06801058,-0.37580132,0.34490746,-0.3698411870885778,0.2719318721605384,0.44314223395453545,0.1389233609463305,0.08422595432826463
111,,,,,,,,,,,,,,,-0.16170254,-0.010796464,0.32379177,0.15799707,-0.2669424,-0.64324987,-0.2983004,0.224477,0.10424108,-0.52805907,0.10335733,-0.13655593,-0.4055798,-0.7835403,-0.26291782,0.36913404,0.37168446,-0.24968009,-0.19687887,0.059024915,0.23912069,-0.3009656,-0.09992724,0.18040723,0.8354789,-0.07478474,-1.100494,0.30241457,0.1811325,-0.15445511,0.46728286,0.3169291,-0.49887614073576736,0.30061558433200997,0.8062465667724608,0.11022356723217253,-0.8449453285762243
112,,,,,,,,,,,,,,,0.06083888,-0.5742827,-0.13444106,-0.18255907,0.1785805,0.3200543,0.077611566,0.3133188,0.40103868,-0.06965366,-0.26391834,0.594015,0.2563253,-0.44807497,0.39521828,-0.10937638,0.12617476,-0.07703306,-0.6680205,0.079413936,-0.24809656,0.0765673,-0.5113292,0.12780288,-0.0053392146,0.44867158,0.16764605,-0.76517075,-0.4469152,0.38691783,0.16904154,0.36695918,-0.15415658597592974,-0.10620446412459672,0.3065169299090351,-0.28720908875161033,-0.32195621218000126
113,,,,,,,,,,,,,,,0.5572899,-0.09243199,0.49053785,-0.20229363,0.18176176,0.06215124,0.3128663,0.46861282,0.29473487,0.09127695,-0.6564709,0.3848012,-0.29644385,0.96700627,-0.14640044,0.0100312065,0.37150103,-0.2032697,0.1467023,0.16569732,-0.6783626,-0.115533285,-0.23627472,0.88440114,0.45492345,0.47263533,0.00917263,0.018606467,0.502089,-0.2600785,-0.27410385,0.3960333,0.10148891872829857,-0.5644156207209048,0.6567799462212456,0.8436215420986743,0.0006922040666852425
114,,,,,,,,,,,,,,,0.31652486,-0.3219276,-0.50505185,0.23222649,0.024124201,-0.027605241,-0.16393894,-0.8547741,0.17360245,-0.49965546,-0.13118811,0.1969448,0.18089204,-0.16914386,-0.38504326,-0.5971336,0.39463893,-0.21760112,-0.5343275,0.029612102,-0.08034313,-0.3202561,-0.3330058,0.021875948,0.37843847,0.062870696,0.30425036,0.086828336,-0.20083448,0.09217487,-0.20102578,0.45601058,-0.12270526885986333,0.42744415946628744,1.1849840588039822,-0.28760666948683733,0.3691818237304689
115,,,,,,,,,,,,,,,0.46680322,-0.32283524,0.314821,0.065516695,-0.982891,0.4080235,0.3412795,-0.26607057,-0.2693916,-0.040235415,0.6602019,-0.46657273,0.3761647,0.17355686,0.47302726,-0.2503678,-0.5736493,-0.16702583,-0.25456762,0.22668307,-0.47948083,-0.29763943,-0.08829506,-0.10152969,-0.05690585,0.3318372,0.047509976,0.72128147,0.735513,0.87185913,0.31192386,-0.4196735,-0.5676908387078181,0.9249842933986501,0.7439631002920646,0.52843412034055,-0.26298355375017457
116,,,,,,,,,,,,,,,0.9596201,0.5052684,0.1721798,-0.053323053,0.6394757,-0.2963929,0.6849346,0.2550556,0.51439023,-0.22223268,-0.27820164,0.114298426,-0.8255791,-0.08788028,0.19639324,0.28896847,-0.20078355,0.58567286,-0.062434938,0.13449444,0.19359216,0.5972007,-0.11426387,-0.1180411,0.026350379,0.13895178,0.20818645,-0.34697038,0.71235734,0.032233953,0.563944,0.5358351,-0.24024295453672062,0.6894395828247069,-0.49627228136415824,-0.41492598107520573,-0.28751388277326306
117,,,,,,,,,,,,,,,0.39459106,0.16866325,0.5490185,0.4958262,0.11805253,0.64484304,-0.27113542,0.14476547,0.10815923,-0.32867923,-0.7159282,0.8400564,-0.1899423,0.7485751,-0.05579172,0.49437433,0.005341843,-0.12263614,-0.08110121,-0.17988466,-0.006587982,-0.43631038,0.18505707,0.261025,-0.019071981,0.09738929,0.35334587,-0.35630432,0.24219146,-0.16246098,-0.20461085,-0.26995012,0.3942584708884911,0.4750352196071459,0.9564078790170176,-0.257919895902593,0.3986274991716656
118,,,,,,,,,,,,,,,-0.1125483,-0.6629997,-0.01105779,-0.031286865,1.0027324,0.013336614,0.6462019,0.20913504,0.16194706,-0.19236149,0.40927693,-0.64210355,0.14645262,-0.38099355,0.49593884,0.07017663,0.40496162,0.08627488,0.26205295,-0.08253202,0.07128674,0.19387361,-0.5078446,-0.09034987,0.50276226,0.3875966,-0.12434349,-0.21631922,0.29950047,-0.40694273,0.30202574,-0.64191246,0.34071571915237975,0.3407171995743461,1.012595381560149,0.2967350006103515,0.5218510763985769
119,,,,,,,,,,,,,,,0.43564546,-0.82720494,0.2493028,0.15129855,0.09969422,-0.08985422,0.22335944,0.2677595,0.4834751,-0.07091321,-0.70149034,-0.3282791,-0.1036271,0.40467888,0.042217053,-0.17821026,-0.008693598,-0.19855426,-0.10996586,-0.05677197,-0.113132566,-0.25655216,-0.3417925,0.05473561,0.20095518,0.27813756,0.3989789,0.2883165,0.5477182,-0.031427503,-0.22349012,-0.32743856,0.452700000339084,-0.21046742149021314,0.8446735947220416,-0.25753558138583577,-0.41729461124965117
120,,,,,,,,,,,,,,,0.1873034,0.15624227,0.62237406,-0.4406257,0.40178585,-0.005560463,0.5602164,-0.20725264,-0.11049248,-0.45223144,-0.14809285,0.22539534,-0.041035797,-0.04408832,0.3759233,-0.5723126,0.39693084,0.6032592,0.021002017,-0.524722,-0.8728615,-0.17654672,0.023697142,-0.04322304,-0.013704439,-0.049431637,0.07185635,0.37293774,0.4106696,-0.14741103,0.112009004,-0.59218657,-0.3769094149271648,-0.1360400738923444,0.8818439342357496,0.09901430251750543,0.024907030378069184
121,,,,,,,,,,,,,,,-0.04049491,-0.77559227,-0.25030625,-0.51620775,-0.017547987,-0.21790402,0.3508679,0.13323735,0.23600294,-0.31133422,0.047944017,-0.47466755,-0.084052026,-0.673622,-0.052890368,0.3838356,-0.19926938,-0.06366412,-0.1859801,0.06657277,0.30490544,0.015448501,-0.09947309,0.38421378,0.13458209,0.18023905,-0.5157722,0.1279935,0.20308504,0.5349871,0.9145395,-0.59248143,0.2656317463627569,0.0654906977777896,0.3725873664573385,-0.6066185768614425,0.17012590680803585
122,,,,,,,,,,,,,,,0.011369955,-0.5566357,-0.19591968,-0.02183853,0.34761763,0.096295185,-0.26005206,0.16336763,0.22046494,0.037128896,0.471875,0.13975848,0.3677596,-0.20902106,0.03472279,0.029919473,0.5853007,-0.42205936,0.05701013,0.20127665,-0.39299077,0.50294393,-0.41004765,-0.196432,0.25849295,0.4349529,0.13199925,-0.50800925,0.008086178,0.38203377,-0.08085019,0.35188404,-0.07653194710060407,-0.12211251466170614,0.8843736012776693,0.7489203676264338,0.3979220526559013
123,,,,,,,,,,,,,,,-0.026352242,-0.08548212,0.39822912,-0.78329396,-0.14671391,-0.2837065,0.091916665,0.24678826,-0.21508516,0.09320078,-0.16301258,-0.36908644,-0.46925735,-0.115100585,-0.3585171,-0.38936394,0.0008200556,-0.4219123,-0.002885569,0.12975466,-0.66526496,-1.1456081,-0.20673881,0.29942456,0.81653714,0.45088893,-0.32180476,0.891701,-0.11714498,-0.12550652,0.46225518,-0.614915,0.10404511910897707,-0.08883517306783939,0.5341216052020037,0.3484438997633912,0.08438123975481315
124,,,,,,,,,,,,,,,0.35038143,0.07561195,-0.27094167,0.095208436,-0.014923379,0.3448289,0.5275384,0.62925464,-0.32243124,-0.19911611,-0.14012381,0.1336299,-0.27500838,0.29282698,-0.0047211284,-0.53155124,-0.04896532,0.067880705,-0.20621918,0.31180137,-0.17526825,0.035807434,-0.21347928,0.43812513,-0.030593093,-0.15403211,0.028510844,-0.21443428,0.23112959,0.23769349,0.22071165,-0.3417574,-0.2024207221137151,-0.07744888222735868,0.8250268653587058,-0.1138967574910914,0.21550965990338988
125,,,,,,,,,,,,,,,0.53506315,-0.27078232,0.5133248,-0.20233694,0.33036113,0.30141047,-0.04351759,-0.318874,0.545086,-0.0022107344,-0.10573513,-0.3516355,-0.56192744,0.8215743,-0.19873369,0.91000026,-0.41757363,0.024460617,0.38154796,-0.013221722,0.3188306,0.4308497,-0.20278786,-0.07281833,-0.27843198,0.072647765,0.0033713318,0.5471684,0.21356994,0.2320115,0.27277717,-0.019640198,-0.4094456672668456,-0.20549034450365156,1.469548797607422,-0.39059460010934366,0.2582914352416992
126,,,,,,,,,,,,,,,-0.06384445,0.48809397,0.61384064,0.54983974,-0.33622012,-0.024829524,-0.1629614,0.21976987,0.027382305,0.20967345,0.4327914,0.23230568,-0.22416134,0.60042,0.67003006,-0.069168136,-0.27555534,-0.44556957,0.22458664,-0.6266662,-0.5561632,-0.21437344,-0.0738921,-0.22713596,-0.8460869,0.6092198,0.54034317,-0.10786253,-0.45194653,-0.6417808,-0.64572155,-0.24991319,0.09637602346914775,0.2762659902157991,0.17856277889675565,-0.19937712080935222,0.1998812539236885
127,,,,,,,,,,,,,,,-0.16724423,-0.09094444,0.5294857,-0.4406127,-0.12817046,0.20549504,-0.17472377,-0.14937791,-0.3772522,0.018752297,-0.020845909,0.15195267,-0.019834448,-0.21756351,-0.10901726,-0.28146192,-0.26658982,-0.3571437,-0.3217033,-0.48653018,0.21924019,-0.18143362,-0.43471915,0.52162606,0.0012570377,-0.13421172,0.3722579,0.1208954,0.46360126,-0.044956498,-0.4577911,-0.11020206,-0.31394074757893864,0.5306475846663765,0.9706800814028138,0.34469076116034336,0.15033760070800772
128,,,,,,,,,,,,,,,0.28529203,-0.21704742,-0.06472301,-0.1387808,0.11124259,-0.98059994,-0.06827012,0.15389797,-0.4902131,0.076952234,0.105865404,-0.34392586,0.55961645,0.24259895,0.31679508,-0.0454192,-0.33981657,0.19496855,-0.07879761,0.22285779,0.19959427,-0.18868327,-0.6053648,-0.11261078,0.29985872,-0.478427,-0.2193501,-0.3083108,0.07276869,-0.22326373,-0.113649435,0.73330045,0.15259788654468687,-0.3868131720501442,0.9658075191356517,-0.30449098830527443,-0.08330541338239383
129,,,,,,,,,,,,,,,-0.011178076,0.50902534,0.1266551,0.6556546,0.23357682,0.400034,-0.063385755,-0.3611031,-0.6912699,-0.34031802,-0.103178225,0.14849336,0.15053388,0.15188894,0.4933211,-0.5069829,0.04825347,-0.14442128,-0.74202067,-0.03266073,-0.2967534,-0.09074002,0.5558852,-0.13985181,0.042310756,0.27326638,0.8700801,0.7759424,-0.30308595,-0.06344482,0.016747177,0.91312677,0.03947994797318066,-0.08686248530512275,0.6078982247246638,0.41134439427801905,-0.12820904595511307
130,,,,,,,,,,,,,,,-0.31719407,0.29382962,0.5160887,-0.54460263,0.21019539,0.19864748,0.035334717,0.14751351,0.20520231,-0.013428124,-0.26991123,0.8400951,0.3150796,0.26657838,0.02157049,-0.043100357,0.121739544,-0.16128992,-0.2048794,-0.30769283,-0.48699525,-0.31463078,0.1063968,0.0032230802,0.13259195,0.40808326,0.34483737,0.6681238,-0.49121508,0.11364934,0.23147997,0.40165225,-0.6182238296226219,-0.3064381060392962,0.36206364101833755,-0.5352109056838015,-0.03009540012904588
131,,,,,,,,,,,,,,,0.25831473,-0.67573494,0.52826214,0.013186116,-0.34497115,0.19832197,0.3863809,0.0027201502,0.17919128,0.38644928,-0.12795374,-0.25185093,-0.19658227,0.23328435,0.91455525,-0.119934194,0.13689213,-0.6194394,-0.48708734,-0.32324046,0.5573113,-0.18755981,-0.93707675,0.65382385,-0.7132222,0.5576038,-0.1842159,-0.20694642,0.72453266,-0.72148824,-0.72977537,0.33025172,-0.10907698030825008,0.24096383633820895,-0.05164036927399818,0.17017211102424779,-0.10397496904645642
132,,,,,,,,,,,,,,,0.04923448,-0.37753063,0.608863,0.28608143,-0.20343569,0.19148661,0.16833141,0.23916432,0.036329046,0.6697463,-0.07896626,0.14265983,0.3558202,0.8632494,0.5116815,-0.3590614,-0.19346207,0.22426163,0.26117814,0.3067947,0.5934591,-0.19173315,0.22132644,0.8991652,-0.020086844,-0.6373332,-0.27505264,0.44337484,-0.046264626,-0.25074637,0.094888076,0.08448978,-0.35881172462745936,0.521769896797512,1.2265693452623154,0.009005688606424478,-0.6209553173610143
133,,,,,,,,,,,,,,,0.5777044,-0.51057136,0.22422457,-0.2533762,-0.5192386,-0.37621248,0.2326982,0.006030823,0.6569379,-0.11076943,0.14841522,-0.27243057,0.28238416,-0.14543954,0.35259172,-0.5516349,0.160533,-0.120724216,0.3794618,-0.011629589,-0.18413398,0.2894957,-0.7600969,-0.20961294,0.050608855,0.19159175,0.31654805,0.62381536,0.8251583,-0.12420562,0.028830599,-0.17940849,-0.03288244318079059,0.27895086537236735,0.6981587727864584,0.2202829523289458,0.17435945783342643
134,,,,,,,,,,,,,,,-0.23822641,-0.49532697,0.76557773,-0.00072493404,0.6010546,0.10999223,0.2039006,-0.167118,0.07778907,-0.044911057,-0.82266605,0.18806723,-0.07420879,0.21837756,0.09424496,0.26299816,-0.5887231,-0.1934238,-0.48811516,-0.19702628,-0.21581915,-0.10647208,-0.03001086,0.47720096,-0.32569128,0.36920154,-0.24579713,-0.025486657,-0.039480977,-0.19276743,-0.16220912,-0.64140344,-0.36453823866667556,-0.02309135768724535,1.3322813599197953,0.38592986248909167,-0.2654834747314454
135,,,,,,,,,,,,,,,0.7724066,-0.30196482,0.5984561,-0.4410489,0.186387,-0.17680813,-0.19417359,-0.2765644,-0.4267074,-0.301443,-0.575571,-0.6228063,0.22063176,0.26372036,0.12350069,-0.0060145585,0.22431867,0.11233646,0.2935014,0.21728621,0.12360859,0.33038285,-0.24856792,-0.079763755,0.91532713,0.3844382,0.02860289,-0.004872646,0.79027706,0.81861246,0.25790733,-0.21564253,-0.0957161373562283,-0.396308592091436,0.7201122283935546,0.7854841638118661,0.5572094508579799
136,,,,,,,,,,,,,,,0.1085019,-0.41517192,-0.0013824366,0.05383481,-0.13640164,0.3052849,-0.51602435,-0.12800232,-0.02645364,-0.0051123705,0.14341573,0.11779895,0.37940058,0.1107691,0.47287628,0.10979478,0.08014423,-0.40083334,-0.44787964,0.031874485,-0.13744994,-0.1338008,-0.10384248,-0.23225647,-0.109240234,-0.055280775,-0.035705417,-0.32247537,-0.203655,-0.08768785,-0.20578334,0.31491625,-0.5551494280497233,-0.9912818867227304,1.25040832095676,-0.1271377360567134,-0.25488433837890634
137,,,,,,,,,,,,,,,-0.25913247,-0.05458966,-0.05515451,-0.12743515,-0.24706939,0.16670935,-0.121685475,-0.04282862,-0.52029616,0.12479807,0.122935236,-0.24051964,0.6094883,-0.1898553,0.1448137,-0.39855728,0.5443585,0.1300486,-0.0062308856,-0.13117811,0.10427502,0.16533801,0.381761,0.089912884,-0.03973715,0.5655143,0.2282207,-0.013241489,0.5483485,-0.38401055,-0.049099818,0.19694005,0.3678725631148727,0.051479426674220896,0.22243598655418118,-0.1064102538088536,-0.45202361515590117
